-0.838105	-0.802128	-0.808584	-0.782871	-0.720814	-0.600475	-0.452721	-0.281674	-0.129065	-0.0290755	0.00308441	0.0722231	0.274717	0.504478	0.632481	0.707083	0.864598	0.841428	0.706576	0.687119	
-0.219848	-0.257925	-0.23925	-0.255184	-0.214382	-0.177709	-0.1223	-0.0595776	-0.0552557	-0.00397971	0.120653	0.226354	0.19341	0.218315	0.15598	0.0415921	0.0247184	-0.115457	-0.258329	-0.299508	
0.999988	0.952367	0.916238	0.782461	0.683942	0.557525	0.430081	0.295206	0.0913831	-0.0114489	-0.000206541	-0.0848546	-0.25049	-0.361232	-0.576789	-0.749125	-0.826931	-0.934991	-1	-0.999993	
0.439331	0.412719	0.3443	0.258101	0.176262	0.137754	0.0932201	0.0762687	-0.0123097	-0.0720974	-0.11793	-0.235649	-0.144502	-0.0519527	-0.0759493	-0.0693041	0.0149936	0.0140958	-0.0748473	-0.0413853	
