1	1.00158	1.01693	1.07037	1.18572	1.37856	1.6542	2.01809	2.45012	2.93782	3.51187	4.13008	4.68002	5.08049	5.36684	5.57504	5.69889	5.75355	5.76851	5.77	
2	2.00059	2.00669	2.03122	2.09999	2.24413	2.48227	2.80383	3.19304	3.59563	3.87788	3.94698	3.79817	3.53474	3.31466	3.19992	3.15545	3.14245	3.14021	3.14	
0.785398	0.789354	0.824123	0.921708	1.05308	1.16429	1.21605	1.22327	1.24043	1.11655	0.827828	0.526181	0.22107	0.0465532	0.175577	0.404326	0.573332	0.712751	0.777863	0.785398	
-2.14381e-26	0.242271	1.18924	-1.1071	-7.86929	-16.3008	-24.2437	-28.0185	-30.1858	-31.4159	-31.4159	-31.3727	-31.3922	-22.0872	-8.94511	-5.6438	-0.658671	3.96053	2.06894	-5.49329e-24	
-2.25402e-25	2.0513	4.48898	5.55332	2.27602	-1.58052	-6.56513	-7.53378	-10.8838	-23.8492	-27.9651	-25.4243	-20.9549	-6.53695	8.38013	11.536	12.3126	12.1858	4.89657	0	
2.14837e-26	2.8845	9.83157	16.294	19.9456	22.5764	24.6663	28.9801	31.4159	31.4159	31.4159	30.804	26.8353	28.5298	31.3946	23.2349	17.1715	12.4843	4.57703	6.34647e-24	
-5.92197e-26	3.04766	7.64211	11.6098	11.5142	10.6323	8.32164	9.2026	6.98915	-6.19266	-11.9959	-13.9681	-14.4492	-3.16214	9.13135	10.8339	11.1356	11.3303	4.58152	2.28388e-23	
