1.84939 2.94286 -0.841932
1.8571 2.94843 -0.843752
1.86482 2.954 -0.845572
1.87254 2.95957 -0.847391
1.88025 2.96514 -0.849211
1.88797 2.97072 -0.851031
1.89568 2.97629 -0.85285
1.9034 2.98186 -0.85467
1.91112 2.98743 -0.85649
1.91883 2.99301 -0.85831
1.92655 2.99858 -0.860129
1.93427 3.00415 -0.861949
1.94198 3.00972 -0.863769
1.9497 3.0153 -0.865589
1.95741 3.02087 -0.867408
1.96513 3.02644 -0.869228
1.97285 3.03201 -0.871048
1.98056 3.03758 -0.872868
1.98828 3.04316 -0.874687
1.996 3.04873 -0.876507
2.00371 3.0543 -0.878327
2.01143 3.05987 -0.880147
2.01914 3.06545 -0.881966
2.02686 3.07102 -0.883786
2.03458 3.07659 -0.885606
2.05449 3.09093 -0.890098
2.06266 3.09669 -0.891335
2.07082 3.10245 -0.892571
2.07899 3.10821 -0.893808
2.08716 3.11396 -0.895044
2.09533 3.11972 -0.896281
2.1035 3.12548 -0.897517
2.11167 3.13124 -0.898753
2.11983 3.137 -0.89999
2.128 3.14276 -0.901226
2.13617 3.14852 -0.902463
2.14434 3.15428 -0.903699
2.15251 3.16003 -0.904936
2.16068 3.16579 -0.906172
2.16884 3.17155 -0.907409
2.17701 3.17731 -0.908645
2.18518 3.18307 -0.909882
2.19335 3.18883 -0.911118
2.20152 3.19459 -0.912355
2.20969 3.20035 -0.913591
2.21785 3.2061 -0.914828
2.22602 3.21186 -0.916064
2.23419 3.21762 -0.917301
2.24236 3.22338 -0.918537
2.25053 3.22914 -0.919774
2.25869 3.2349 -0.92101
2.26686 3.24066 -0.922247
2.27503 3.24642 -0.923483
2.2832 3.25217 -0.92472
2.29137 3.25793 -0.925956
2.29954 3.26369 -0.927193
2.3077 3.26945 -0.928429
2.32763 3.28351 -0.931375
2.33601 3.28947 -0.9323
2.34439 3.29544 -0.933226
2.35277 3.30141 -0.934151
2.36115 3.30737 -0.935076
2.36953 3.31334 -0.936001
2.37791 3.3193 -0.936926
2.38629 3.32527 -0.937851
2.39467 3.33123 -0.938776
2.40305 3.3372 -0.939701
2.41142 3.34316 -0.940626
2.4198 3.34913 -0.941551
2.42818 3.35509 -0.942476
2.43656 3.36106 -0.943401
2.44494 3.36702 -0.944326
2.45332 3.37299 -0.945251
2.4617 3.37895 -0.946176
2.47008 3.38492 -0.947101
2.47846 3.39089 -0.948026
2.48684 3.39685 -0.948951
2.49522 3.40282 -0.949876
2.5036 3.40878 -0.950801
2.51198 3.41475 -0.951726
2.52036 3.42071 -0.952651
2.52874 3.42668 -0.953576
2.53712 3.43264 -0.954501
2.5455 3.43861 -0.955426
2.55388 3.44457 -0.956351
2.56226 3.45054 -0.957276
2.57064 3.4565 -0.958201
2.57902 3.46247 -0.959126
2.5874 3.46844 -0.960051
2.59578 3.4744 -0.960976
2.60416 3.48037 -0.961901
2.62339 3.49419 -0.963971
2.63173 3.50032 -0.964812
2.64008 3.50645 -0.965653
2.64842 3.51258 -0.966494
2.65676 3.51871 -0.967335
2.6651 3.52484 -0.968176
2.67344 3.53097 -0.969017
2.68178 3.5371 -0.969858
2.69012 3.54323 -0.9707
2.69846 3.54936 -0.971541
2.7068 3.55549 -0.972382
2.71514 3.56162 -0.973223
2.72349 3.56775 -0.974064
2.73183 3.57388 -0.974905
2.74017 3.58001 -0.975746
2.74851 3.58614 -0.976587
2.75685 3.59227 -0.977428
2.76519 3.5984 -0.978269
2.77353 3.60453 -0.97911
2.78187 3.61065 -0.979952
2.79021 3.61678 -0.980793
2.79855 3.62291 -0.981634
2.80689 3.62904 -0.982475
2.81524 3.63517 -0.983316
2.82358 3.6413 -0.984157
2.83192 3.64743 -0.984998
2.84026 3.65356 -0.985839
2.8486 3.65969 -0.98668
2.85694 3.66582 -0.987521
2.86528 3.67195 -0.988362
2.87362 3.67808 -0.989203
2.88196 3.68421 -0.990045
2.8903 3.69034 -0.990886
2.89865 3.69647 -0.991727
2.90699 3.7026 -0.992568
2.92477 3.71585 -0.994623
2.93285 3.72199 -0.995743
2.94093 3.72814 -0.996864
2.94901 3.73429 -0.997985
2.95709 3.74043 -0.999105
2.96517 3.74658 -1.00023
2.97325 3.75273 -1.00135
2.98133 3.75887 -1.00247
2.98942 3.76502 -1.00359
2.9975 3.77117 -1.00471
3.00558 3.77732 -1.00583
3.01366 3.78346 -1.00695
3.02174 3.78961 -1.00807
3.02982 3.79576 -1.00919
3.0379 3.8019 -1.01031
3.04598 3.80805 -1.01143
3.05406 3.8142 -1.01255
3.06214 3.82034 -1.01367
3.07022 3.82649 -1.01479
3.0783 3.83264 -1.01591
3.08638 3.83878 -1.01704
3.09446 3.84493 -1.01816
3.10255 3.85108 -1.01928
3.11063 3.85722 -1.0204
3.11871 3.86337 -1.02152
3.12679 3.86952 -1.02264
3.13487 3.87566 -1.02376
3.14295 3.88181 -1.02488
3.15103 3.88796 -1.026
3.15911 3.89411 -1.02712
3.16719 3.90025 -1.02824
3.17527 3.9064 -1.02936
3.18335 3.91255 -1.03048
3.19143 3.91869 -1.0316
3.19951 3.92484 -1.03272
3.20759 3.93099 -1.03385
3.22349 3.94323 -1.03659
3.23113 3.94921 -1.03827
3.23877 3.9552 -1.03996
3.24641 3.96119 -1.04164
3.25406 3.96718 -1.04332
3.2617 3.97317 -1.045
3.26934 3.97915 -1.04668
3.27698 3.98514 -1.04836
3.28462 3.99113 -1.05005
3.29227 3.99712 -1.05173
3.29991 4.0031 -1.05341
3.30755 4.00909 -1.05509
3.31519 4.01508 -1.05677
3.32284 4.02107 -1.05846
3.33048 4.02706 -1.06014
3.33812 4.03304 -1.06182
3.34576 4.03903 -1.0635
3.35341 4.04502 -1.06518
3.36105 4.05101 -1.06686
3.36869 4.057 -1.06855
3.37633 4.06298 -1.07023
3.38398 4.06897 -1.07191
3.39162 4.07496 -1.07359
3.39926 4.08095 -1.07527
3.4069 4.08693 -1.07696
3.41454 4.09292 -1.07864
3.42219 4.09891 -1.08032
3.42983 4.1049 -1.082
3.43747 4.11089 -1.08368
3.44511 4.11687 -1.08536
3.45276 4.12286 -1.08705
3.4604 4.12885 -1.08873
3.46804 4.13484 -1.09041
3.47568 4.14082 -1.09209
3.48333 4.14681 -1.09377
3.49097 4.1528 -1.09546
3.49861 4.15879 -1.09714
3.5124 4.16972 -1.10102
3.51952 4.17544 -1.10355
3.52664 4.18116 -1.10607
3.53376 4.18688 -1.1086
3.54088 4.1926 -1.11113
3.548 4.19832 -1.11366
3.55512 4.20404 -1.11619
3.56223 4.20976 -1.11872
3.56935 4.21548 -1.12125
3.57647 4.2212 -1.12378
3.58359 4.22692 -1.12631
3.59071 4.23264 -1.12884
3.59783 4.23836 -1.13136
3.60495 4.24408 -1.13389
3.61206 4.2498 -1.13642
3.61918 4.25552 -1.13895
3.6263 4.26124 -1.14148
3.63342 4.26696 -1.14401
3.64054 4.27268 -1.14654
3.64766 4.2784 -1.14907
3.65478 4.28412 -1.1516
3.66189 4.28984 -1.15413
3.66901 4.29556 -1.15666
3.67613 4.30128 -1.15918
3.68325 4.307 -1.16171
3.69037 4.31272 -1.16424
3.69749 4.31844 -1.16677
3.70461 4.32416 -1.1693
3.71173 4.32988 -1.17183
3.71884 4.33559 -1.17436
3.72596 4.34131 -1.17689
3.73308 4.34703 -1.17942
3.7402 4.35275 -1.18195
3.74732 4.35847 -1.18447
3.75444 4.36419 -1.187
3.76156 4.36991 -1.18953
3.76867 4.37563 -1.19206
3.78086 4.38542 -1.19641
3.78745 4.39088 -1.19987
3.79404 4.39633 -1.20334
3.80063 4.40179 -1.2068
3.80722 4.40724 -1.21027
3.81381 4.4127 -1.21374
3.8204 4.41815 -1.2172
3.82699 4.4236 -1.22067
3.83358 4.42906 -1.22413
3.84017 4.43451 -1.2276
3.84676 4.43997 -1.23106
3.85335 4.44542 -1.23453
3.85995 4.45087 -1.238
3.86654 4.45633 -1.24146
3.87313 4.46178 -1.24493
3.87972 4.46724 -1.24839
3.88631 4.47269 -1.25186
3.8929 4.47814 -1.25532
3.89949 4.4836 -1.25879
3.90608 4.48905 -1.26226
3.91267 4.49451 -1.26572
3.91926 4.49996 -1.26919
3.92585 4.50542 -1.27265
3.93244 4.51087 -1.27612
3.93903 4.51632 -1.27958
3.94563 4.52178 -1.28305
3.95222 4.52723 -1.28652
3.95881 4.53269 -1.28998
3.9654 4.53814 -1.29345
3.97199 4.54359 -1.29691
3.97858 4.54905 -1.30038
3.98517 4.5545 -1.30384
3.99176 4.55996 -1.30731
3.99835 4.56541 -1.31078
4.00494 4.57086 -1.31424
4.01153 4.57632 -1.31771
4.01812 4.58177 -1.32117
4.02471 4.58723 -1.32464
4.03131 4.59268 -1.32811
4.04137 4.60109 -1.33377
4.0475 4.60635 -1.33785
4.05364 4.61162 -1.34193
4.05977 4.61688 -1.346
4.06591 4.62215 -1.35008
4.07204 4.62741 -1.35416
4.07818 4.63268 -1.35824
4.08432 4.63794 -1.36232
4.09045 4.6432 -1.36639
4.09659 4.64847 -1.37047
4.10272 4.65373 -1.37455
4.10886 4.659 -1.37863
4.11499 4.66426 -1.3827
4.12113 4.66953 -1.38678
4.12726 4.67479 -1.39086
4.1334 4.68006 -1.39494
4.13953 4.68532 -1.39901
4.14567 4.69058 -1.40309
4.15181 4.69585 -1.40717
4.15794 4.70111 -1.41125
4.16408 4.70638 -1.41532
4.17021 4.71164 -1.4194
4.17635 4.71691 -1.42348
4.18248 4.72217 -1.42756
4.18862 4.72743 -1.43164
4.19475 4.7327 -1.43571
4.20089 4.73796 -1.43979
4.20702 4.74323 -1.44387
4.21316 4.74849 -1.44795
4.2193 4.75376 -1.45202
4.22543 4.75902 -1.4561
4.23157 4.76429 -1.46018
4.2377 4.76955 -1.46426
4.24384 4.77481 -1.46833
4.24997 4.78008 -1.47241
4.25611 4.78534 -1.47649
4.26224 4.79061 -1.48057
4.26838 4.79587 -1.48464
4.27451 4.80114 -1.48872
4.28299 4.80853 -1.49415
4.28877 4.81388 -1.49732
4.29456 4.81923 -1.50049
4.30034 4.82457 -1.50365
4.30612 4.82992 -1.50682
4.31191 4.83527 -1.50999
4.31769 4.84062 -1.51316
4.32347 4.84596 -1.51633
4.32925 4.85131 -1.5195
4.33504 4.85666 -1.52267
4.34082 4.86201 -1.52584
4.3466 4.86736 -1.52901
4.35238 4.8727 -1.53218
4.35817 4.87805 -1.53535
4.36395 4.8834 -1.53851
4.36973 4.88875 -1.54168
4.37552 4.89409 -1.54485
4.3813 4.89944 -1.54802
4.38708 4.90479 -1.55119
4.39286 4.91014 -1.55436
4.39865 4.91549 -1.55753
4.40443 4.92083 -1.5607
4.41021 4.92618 -1.56387
4.41599 4.93153 -1.56704
4.42178 4.93688 -1.57021
4.42756 4.94222 -1.57337
4.43334 4.94757 -1.57654
4.43913 4.95292 -1.57971
4.44491 4.95827 -1.58288
4.45069 4.96362 -1.58605
4.45647 4.96896 -1.58922
4.46226 4.97431 -1.59239
4.46804 4.97966 -1.59556
4.47382 4.98501 -1.59873
4.4796 4.99036 -1.6019
4.48539 4.9957 -1.60507
4.49117 5.00105 -1.60823
4.49695 5.0064 -1.6114
4.50274 5.01175 -1.61457
4.50852 5.01709 -1.61774
4.51529 5.02418 -1.61991
4.52055 5.03011 -1.62083
4.52581 5.03604 -1.62174
4.53107 5.04196 -1.62265
4.53633 5.04789 -1.62357
4.5416 5.05382 -1.62448
4.54686 5.05975 -1.62539
4.55212 5.06567 -1.62631
4.55738 5.0716 -1.62722
4.56264 5.07753 -1.62813
4.56791 5.08346 -1.62905
4.57317 5.08938 -1.62996
4.57843 5.09531 -1.63087
4.58369 5.10124 -1.63179
4.58896 5.10717 -1.6327
4.59422 5.1131 -1.63361
4.59948 5.11902 -1.63453
4.60474 5.12495 -1.63544
4.61 5.13088 -1.63635
4.61527 5.13681 -1.63727
4.62053 5.14273 -1.63818
4.62579 5.14866 -1.63909
4.63105 5.15459 -1.64001
4.63631 5.16052 -1.64092
4.64158 5.16645 -1.64183
4.64684 5.17237 -1.64275
4.6521 5.1783 -1.64366
4.65736 5.18423 -1.64457
4.66262 5.19016 -1.64549
4.66789 5.19608 -1.6464
4.67315 5.20201 -1.64731
4.67841 5.20794 -1.64823
4.68367 5.21387 -1.64914
4.68894 5.21979 -1.65005
4.6942 5.22572 -1.65097
4.69946 5.23165 -1.65188
4.70472 5.23758 -1.65279
4.70998 5.24351 -1.65371
4.71525 5.24943 -1.65462
4.72092 5.25585 -1.65558
4.72513 5.26293 -1.65399
4.72933 5.27002 -1.6524
4.73354 5.2771 -1.65081
4.73774 5.28419 -1.64922
4.74195 5.29128 -1.64763
4.74615 5.29836 -1.64604
4.75036 5.30545 -1.64445
4.75457 5.31253 -1.64286
4.75877 5.31962 -1.64127
4.76298 5.32671 -1.63968
4.76718 5.33379 -1.63808
4.77139 5.34088 -1.63649
4.77559 5.34796 -1.6349
4.7798 5.35505 -1.63331
4.78401 5.36213 -1.63172
4.78821 5.36922 -1.63013
4.79242 5.37631 -1.62854
4.79662 5.38339 -1.62695
4.80083 5.39048 -1.62536
4.80503 5.39756 -1.62377
4.80924 5.40465 -1.62218
4.81344 5.41173 -1.62059
4.81765 5.41882 -1.619
4.82186 5.42591 -1.61741
4.82606 5.43299 -1.61581
4.83027 5.44008 -1.61422
4.83447 5.44716 -1.61263
4.83868 5.45425 -1.61104
4.84288 5.46134 -1.60945
4.84709 5.46842 -1.60786
4.8513 5.47551 -1.60627
4.8555 5.48259 -1.60468
4.85971 5.48968 -1.60309
4.86391 5.49676 -1.6015
4.86812 5.50385 -1.59991
4.87232 5.51094 -1.59832
4.87653 5.51802 -1.59673
4.88073 5.52511 -1.59514
4.88494 5.53219 -1.59354
4.88854 5.53892 -1.59209
4.89108 5.54731 -1.59056
4.89361 5.55571 -1.58902
4.89614 5.5641 -1.58749
4.89867 5.5725 -1.58596
4.9012 5.5809 -1.58442
4.90373 5.58929 -1.58289
4.90627 5.59769 -1.58135
4.9088 5.60608 -1.57982
4.91133 5.61448 -1.57829
4.91386 5.62287 -1.57675
4.91639 5.63127 -1.57522
4.91892 5.63966 -1.57369
4.92145 5.64806 -1.57215
4.92399 5.65645 -1.57062
4.92652 5.66485 -1.56909
4.92905 5.67325 -1.56755
4.93158 5.68164 -1.56602
4.93411 5.69004 -1.56448
4.93664 5.69843 -1.56295
4.93917 5.70683 -1.56142
4.94171 5.71522 -1.55988
4.94424 5.72362 -1.55835
4.94677 5.73201 -1.55682
4.9493 5.74041 -1.55528
4.95183 5.74881 -1.55375
4.95436 5.7572 -1.55222
4.9569 5.7656 -1.55068
4.95943 5.77399 -1.54915
4.96196 5.78239 -1.54761
4.96449 5.79078 -1.54608
4.96702 5.79918 -1.54455
4.96955 5.80757 -1.54301
4.97208 5.81597 -1.54148
4.97462 5.82437 -1.53995
4.97715 5.83276 -1.53841
4.97968 5.84116 -1.53688
4.98221 5.84955 -1.53534
4.98474 5.85795 -1.53381
4.98727 5.86634 -1.53228
4.98869 5.87302 -1.53206
4.9899 5.8822 -1.53299
4.99112 5.89138 -1.53392
4.99234 5.90056 -1.53484
4.99355 5.90974 -1.53577
4.99477 5.91892 -1.53669
4.99599 5.9281 -1.53762
4.9972 5.93728 -1.53854
4.99842 5.94646 -1.53947
4.99963 5.95564 -1.5404
5.00085 5.96482 -1.54132
5.00207 5.974 -1.54225
5.00328 5.98318 -1.54317
5.0045 5.99235 -1.5441
5.00572 6.00153 -1.54502
5.00693 6.01071 -1.54595
5.00815 6.01989 -1.54688
5.00936 6.02907 -1.5478
5.01058 6.03825 -1.54873
5.0118 6.04743 -1.54965
5.01301 6.05661 -1.55058
5.01423 6.06579 -1.5515
5.01544 6.07497 -1.55243
5.01666 6.08415 -1.55336
5.01788 6.09333 -1.55428
5.01909 6.10251 -1.55521
5.02031 6.11169 -1.55613
5.02153 6.12087 -1.55706
5.02274 6.13004 -1.55798
5.02396 6.13922 -1.55891
5.02517 6.1484 -1.55984
5.02639 6.15758 -1.56076
5.02761 6.16676 -1.56169
5.02882 6.17594 -1.56261
5.03004 6.18512 -1.56354
5.03126 6.1943 -1.56446
5.03247 6.20348 -1.56539
5.03369 6.21266 -1.56632
5.0349 6.22184 -1.56724
5.03612 6.23102 -1.56817
5.0363 6.23683 -1.56945
5.03688 6.24636 -1.57122
5.03746 6.25589 -1.57299
5.03803 6.26542 -1.57476
5.03861 6.27496 -1.57653
5.03919 6.28449 -1.5783
5.03976 6.29402 -1.58007
5.04034 6.30355 -1.58184
5.04092 6.31308 -1.58361
5.04149 6.32261 -1.58538
5.04207 6.33214 -1.58715
5.04265 6.34168 -1.58893
5.04322 6.35121 -1.5907
5.0438 6.36074 -1.59247
5.04438 6.37027 -1.59424
5.04495 6.3798 -1.59601
5.04553 6.38933 -1.59778
5.04611 6.39887 -1.59955
5.04668 6.4084 -1.60132
5.04726 6.41793 -1.60309
5.04784 6.42746 -1.60486
5.04841 6.43699 -1.60663
5.04899 6.44652 -1.6084
5.04957 6.45605 -1.61018
5.05014 6.46559 -1.61195
5.05072 6.47512 -1.61372
5.0513 6.48465 -1.61549
5.05187 6.49418 -1.61726
5.05245 6.50371 -1.61903
5.05302 6.51324 -1.6208
5.0536 6.52277 -1.62257
5.05418 6.53231 -1.62434
5.05475 6.54184 -1.62611
5.05533 6.55137 -1.62788
5.05591 6.5609 -1.62965
5.05648 6.57043 -1.63142
5.05706 6.57996 -1.6332
5.05764 6.58949 -1.63497
5.05821 6.59903 -1.63674
5.05814 6.60329 -1.63747
5.05826 6.61288 -1.63917
5.05837 6.62247 -1.64087
5.05849 6.63206 -1.64257
5.05861 6.64165 -1.64427
5.05873 6.65123 -1.64597
5.05885 6.66082 -1.64767
5.05897 6.67041 -1.64937
5.05908 6.68 -1.65107
5.0592 6.68959 -1.65277
5.05932 6.69918 -1.65447
5.05944 6.70877 -1.65617
5.05956 6.71836 -1.65787
5.05968 6.72795 -1.65957
5.05979 6.73754 -1.66127
5.05991 6.74713 -1.66297
5.06003 6.75672 -1.66467
5.06015 6.7663 -1.66637
5.06027 6.77589 -1.66807
5.06039 6.78548 -1.66977
5.0605 6.79507 -1.67147
5.06062 6.80466 -1.67317
5.06074 6.81425 -1.67487
5.06086 6.82384 -1.67657
5.06098 6.83343 -1.67827
5.06109 6.84302 -1.67997
5.06121 6.85261 -1.68167
5.06133 6.8622 -1.68337
5.06145 6.87178 -1.68507
5.06157 6.88137 -1.68677
5.06169 6.89096 -1.68847
5.0618 6.90055 -1.69017
5.06192 6.91014 -1.69187
5.06204 6.91973 -1.69357
5.06216 6.92932 -1.69527
5.06228 6.93891 -1.69697
5.0624 6.9485 -1.69867
5.06251 6.95809 -1.70037
5.06251 6.96082 -1.70092
5.06234 6.97022 -1.70301
5.06218 6.97962 -1.70511
5.06202 6.98902 -1.70721
5.06185 6.99842 -1.7093
5.06169 7.00782 -1.7114
5.06152 7.01722 -1.71349
5.06136 7.02662 -1.71559
5.0612 7.03602 -1.71769
5.06103 7.04542 -1.71978
5.06087 7.05482 -1.72188
5.06071 7.06422 -1.72397
5.06054 7.07362 -1.72607
5.06038 7.08302 -1.72817
5.06022 7.09242 -1.73026
5.06005 7.10182 -1.73236
5.05989 7.11122 -1.73445
5.05973 7.12062 -1.73655
5.05956 7.13002 -1.73864
5.0594 7.13942 -1.74074
5.05923 7.14882 -1.74284
5.05907 7.15822 -1.74493
5.05891 7.16762 -1.74703
5.05874 7.17702 -1.74912
5.05858 7.18642 -1.75122
5.05842 7.19583 -1.75332
5.05825 7.20523 -1.75541
5.05809 7.21463 -1.75751
5.05793 7.22403 -1.7596
5.05776 7.23343 -1.7617
5.0576 7.24283 -1.7638
5.05744 7.25223 -1.76589
5.05727 7.26163 -1.76799
5.05711 7.27103 -1.77008
5.05694 7.28043 -1.77218
5.05678 7.28983 -1.77428
5.05662 7.29923 -1.77637
5.05645 7.30863 -1.77847
5.05642 7.30979 -1.77892
5.05622 7.3188 -1.78161
5.05602 7.32781 -1.7843
5.05582 7.33683 -1.78699
5.05563 7.34584 -1.78968
5.05543 7.35485 -1.79237
5.05523 7.36386 -1.79505
5.05503 7.37288 -1.79774
5.05483 7.38189 -1.80043
5.05463 7.3909 -1.80312
5.05443 7.39992 -1.80581
5.05423 7.40893 -1.8085
5.05403 7.41794 -1.81119
5.05383 7.42695 -1.81387
5.05363 7.43597 -1.81656
5.05344 7.44498 -1.81925
5.05324 7.45399 -1.82194
5.05304 7.463 -1.82463
5.05284 7.47202 -1.82732
5.05264 7.48103 -1.83001
5.05244 7.49004 -1.83269
5.05224 7.49906 -1.83538
5.05204 7.50807 -1.83807
5.05184 7.51708 -1.84076
5.05164 7.52609 -1.84345
5.05145 7.53511 -1.84614
5.05125 7.54412 -1.84882
5.05105 7.55313 -1.85151
5.05085 7.56215 -1.8542
5.05065 7.57116 -1.85689
5.05045 7.58017 -1.85958
5.05025 7.58918 -1.86227
