1.111,2.05544,0.967978,
1.11151,2.05575,0.968564,
1.11203,2.05606,0.969149,
1.11254,2.05636,0.969735,
1.11306,2.05667,0.970321,
1.11357,2.05698,0.970907,
1.11409,2.05728,0.971492,
1.1146,2.05759,0.972078,
1.11511,2.0579,0.972664,
1.11563,2.0582,0.97325,
1.11614,2.05851,0.973835,
1.11666,2.05882,0.974421,
1.11717,2.05912,0.975007,
1.11769,2.05943,0.975593,
1.1182,2.05974,0.976179,
1.11871,2.06004,0.976764,
1.11923,2.06035,0.97735,
1.11974,2.06066,0.977936,
1.12026,2.06096,0.978522,
1.12077,2.06127,0.979107,
1.12129,2.06158,0.979693,
1.1218,2.06188,0.980279,
1.12232,2.06219,0.980865,
1.12283,2.0625,0.98145,
1.12334,2.0628,0.982036,
1.12386,2.06311,0.982622,
1.12437,2.06341,0.983208,
1.12489,2.06372,0.983794,
1.1254,2.06403,0.984379,
1.12592,2.06433,0.984965,
1.12643,2.06464,0.985551,
1.12694,2.06495,0.986137,
1.12746,2.06525,0.986722,
1.12797,2.06556,0.987308,
1.12849,2.06587,0.987894,
1.129,2.06617,0.98848,
1.12952,2.06648,0.989065,
1.13003,2.06679,0.989651,
1.13055,2.06709,0.990237,
1.13106,2.0674,0.990823,
1.13157,2.06771,0.991408,
1.13209,2.06801,0.991994,
1.1326,2.06832,0.99258,
1.13312,2.06863,0.993166,
1.13363,2.06893,0.993752,
1.13415,2.06924,0.994337,
1.13466,2.06955,0.994923,
1.13517,2.06985,0.995509,
1.13569,2.07016,0.996095,
1.1362,2.07047,0.99668,
1.13672,2.07077,0.997266,
1.13723,2.07108,0.997852,
1.13775,2.07139,0.998438,
1.13826,2.07169,0.999023,
1.13877,2.072,0.999609,
1.13929,2.07231,1.0002,
1.1398,2.07261,1.00078,
1.14032,2.07292,1.00137,
1.14083,2.07323,1.00195,
1.14135,2.07353,1.00254,
1.14186,2.07384,1.00312,
1.14238,2.07415,1.00371,
1.14289,2.07445,1.0043,
1.1434,2.07476,1.00488,
1.14392,2.07507,1.00547,
1.14443,2.07537,1.00605,
1.14495,2.07568,1.00664,
1.14546,2.07599,1.00722,
1.14598,2.07629,1.00781,
1.14649,2.0766,1.0084,
1.147,2.07691,1.00898,
1.14752,2.07721,1.00957,
1.14803,2.07752,1.01015,
1.14855,2.07782,1.01074,
1.14906,2.07813,1.01132,
1.14958,2.07844,1.01191,
1.15009,2.07874,1.0125,
1.15061,2.07905,1.01308,
1.15112,2.07936,1.01367,
1.15163,2.07966,1.01425,
1.15215,2.07997,1.01484,
1.15266,2.08028,1.01542,
1.15318,2.08058,1.01601,
1.15369,2.08089,1.0166,
1.15421,2.0812,1.01718,
1.15472,2.0815,1.01777,
1.15523,2.08181,1.01835,
1.15575,2.08212,1.01894,
1.15626,2.08242,1.01953,
1.15678,2.08273,1.02011,
1.15729,2.08304,1.0207,
1.18625,2.10038,1.05338,
1.18696,2.10091,1.05379,
1.18766,2.10143,1.0542,
1.18837,2.10196,1.0546,
1.18907,2.10249,1.05501,
1.18978,2.10302,1.05542,
1.19048,2.10354,1.05582,
1.19119,2.10407,1.05623,
1.19189,2.1046,1.05663,
1.1926,2.10512,1.05704,
1.1933,2.10565,1.05745,
1.19401,2.10618,1.05785,
1.19471,2.1067,1.05826,
1.19542,2.10723,1.05867,
1.19612,2.10776,1.05907,
1.19683,2.10829,1.05948,
1.19753,2.10881,1.05989,
1.19824,2.10934,1.06029,
1.19894,2.10987,1.0607,
1.19965,2.11039,1.06111,
1.20035,2.11092,1.06151,
1.20106,2.11145,1.06192,
1.20177,2.11198,1.06233,
1.20247,2.1125,1.06273,
1.20318,2.11303,1.06314,
1.20388,2.11356,1.06355,
1.20459,2.11408,1.06395,
1.20529,2.11461,1.06436,
1.206,2.11514,1.06477,
1.2067,2.11566,1.06517,
1.20741,2.11619,1.06558,
1.20811,2.11672,1.06599,
1.20882,2.11725,1.06639,
1.20952,2.11777,1.0668,
1.21023,2.1183,1.06721,
1.21093,2.11883,1.06761,
1.21164,2.11935,1.06802,
1.21234,2.11988,1.06843,
1.21305,2.12041,1.06883,
1.21375,2.12094,1.06924,
1.21446,2.12146,1.06965,
1.21516,2.12199,1.07005,
1.21587,2.12252,1.07046,
1.21657,2.12304,1.07087,
1.21728,2.12357,1.07127,
1.21798,2.1241,1.07168,
1.21869,2.12462,1.07209,
1.21939,2.12515,1.07249,
1.2201,2.12568,1.0729,
1.2208,2.12621,1.07331,
1.22151,2.12673,1.07371,
1.22221,2.12726,1.07412,
1.22292,2.12779,1.07453,
1.22362,2.12831,1.07493,
1.22433,2.12884,1.07534,
1.22503,2.12937,1.07575,
1.22574,2.1299,1.07615,
1.22644,2.13042,1.07656,
1.22715,2.13095,1.07697,
1.22785,2.13148,1.07737,
1.22856,2.132,1.07778,
1.22926,2.13253,1.07819,
1.22997,2.13306,1.07859,
1.23067,2.13358,1.079,
1.23138,2.13411,1.07941,
1.23208,2.13464,1.07981,
1.23279,2.13517,1.08022,
1.23349,2.13569,1.08063,
1.2342,2.13622,1.08103,
1.2349,2.13675,1.08144,
1.23561,2.13727,1.08185,
1.23631,2.1378,1.08225,
1.23702,2.13833,1.08266,
1.23772,2.13886,1.08307,
1.23843,2.13938,1.08347,
1.23913,2.13991,1.08388,
1.23984,2.14044,1.08429,
1.24055,2.14096,1.08469,
1.24125,2.14149,1.0851,
1.24196,2.14202,1.08551,
1.24266,2.14254,1.08591,
1.24337,2.14307,1.08632,
1.24407,2.1436,1.08673,
1.24478,2.14413,1.08713,
1.24548,2.14465,1.08754,
1.24619,2.14518,1.08795,
1.24689,2.14571,1.08835,
1.2476,2.14623,1.08876,
1.2483,2.14676,1.08917,
1.24901,2.14729,1.08957,
1.24971,2.14782,1.08998,
1.25042,2.14834,1.09039,
1.25112,2.14887,1.09079,
1.25183,2.1494,1.0912,
1.25253,2.14992,1.09161,
1.25324,2.15045,1.09201,
1.25394,2.15098,1.09242,
1.25465,2.1515,1.09283,
1.25535,2.15203,1.09323,
1.25606,2.15256,1.09364,
1.25676,2.15309,1.09405,
1.25747,2.15361,1.09445,
1.25817,2.15414,1.09486,
1.25888,2.15467,1.09527,
1.25958,2.15519,1.09567,
1.26029,2.15572,1.09608,
1.26099,2.15625,1.09649,
1.2617,2.15678,1.09689,
1.2624,2.1573,1.0973,
1.26311,2.15783,1.09771,
1.26381,2.15836,1.09811,
1.26452,2.15888,1.09852,
1.26522,2.15941,1.09893,
1.26593,2.15994,1.09933,
1.26663,2.16046,1.09974,
1.26734,2.16099,1.10015,
1.26804,2.16152,1.10055,
1.26875,2.16205,1.10096,
1.26945,2.16257,1.10137,
1.27016,2.1631,1.10177,
1.27086,2.16363,1.10218,
1.27157,2.16415,1.10259,
1.27227,2.16468,1.10299,
1.27298,2.16521,1.1034,
1.27368,2.16573,1.10381,
1.27439,2.16626,1.10421,
1.27509,2.16679,1.10462,
1.2758,2.16732,1.10502,
1.2765,2.16784,1.10543,
1.27721,2.16837,1.10584,
1.27791,2.1689,1.10624,
1.27862,2.16942,1.10665,
1.27933,2.16995,1.10706,
1.28003,2.17048,1.10746,
1.28074,2.17101,1.10787,
1.28144,2.17153,1.10828,
1.28215,2.17206,1.10868,
1.28285,2.17259,1.10909,
1.28356,2.17311,1.1095,
1.28426,2.17364,1.1099,
1.28497,2.17417,1.11031,
1.28567,2.17469,1.11072,
1.28638,2.17522,1.11112,
1.28708,2.17575,1.11153,
1.28779,2.17628,1.11194,
1.28849,2.1768,1.11234,
1.2892,2.17733,1.11275,
1.2899,2.17786,1.11316,
1.29061,2.17838,1.11356,
1.29131,2.17891,1.11397,
1.29202,2.17944,1.11438,
1.29272,2.17997,1.11478,
1.29343,2.18049,1.11519,
1.29413,2.18102,1.1156,
1.29484,2.18155,1.116,
1.29554,2.18207,1.11641,
1.29625,2.1826,1.11682,
1.29695,2.18313,1.11722,
1.29766,2.18365,1.11763,
1.29836,2.18418,1.11804,
1.29907,2.18471,1.11844,
1.29977,2.18524,1.11885,
1.30048,2.18576,1.11926,
1.30118,2.18629,1.11966,
1.30189,2.18682,1.12007,
1.30259,2.18734,1.12048,
1.3033,2.18787,1.12088,
1.304,2.1884,1.12129,
1.30471,2.18893,1.1217,
1.30541,2.18945,1.1221,
1.30612,2.18998,1.12251,
1.30682,2.19051,1.12292,
1.30753,2.19103,1.12332,
1.30823,2.19156,1.12373,
1.30894,2.19209,1.12414,
1.30964,2.19261,1.12454,
1.31035,2.19314,1.12495,
1.31105,2.19367,1.12536,
1.31176,2.1942,1.12576,
1.31246,2.19472,1.12617,
1.31317,2.19525,1.12658,
1.31387,2.19578,1.12698,
1.31458,2.1963,1.12739,
1.31528,2.19683,1.1278,
1.31599,2.19736,1.1282,
1.31669,2.19789,1.12861,
1.3174,2.19841,1.12902,
1.31811,2.19894,1.12942,
1.31881,2.19947,1.12983,
1.31952,2.19999,1.13024,
1.32022,2.20052,1.13064,
1.32093,2.20105,1.13105,
1.32163,2.20157,1.13146,
1.32234,2.2021,1.13186,
1.32304,2.20263,1.13227,
1.32375,2.20316,1.13268,
1.32445,2.20368,1.13308,
1.32516,2.20421,1.13349,
1.32586,2.20474,1.1339,
1.32657,2.20526,1.1343,
1.32727,2.20579,1.13471,
1.32798,2.20632,1.13512,
1.32868,2.20685,1.13552,
1.32939,2.20737,1.13593,
1.33009,2.2079,1.13634,
1.3308,2.20843,1.13674,
1.3315,2.20895,1.13715,
1.33221,2.20948,1.13756,
1.33291,2.21001,1.13796,
1.33362,2.21053,1.13837,
1.33432,2.21106,1.13878,
1.33503,2.21159,1.13918,
1.33573,2.21212,1.13959,
1.33644,2.21264,1.14,
1.33714,2.21317,1.1404,
1.33785,2.2137,1.14081,
1.33855,2.21422,1.14122,
1.33926,2.21475,1.14162,
1.33996,2.21528,1.14203,
1.34067,2.21581,1.14244,
1.34137,2.21633,1.14284,
1.34208,2.21686,1.14325,
1.34278,2.21739,1.14366,
1.34349,2.21791,1.14406,
1.37898,2.24449,1.16437,
1.37985,2.24524,1.16453,
1.38072,2.246,1.16469,
1.3816,2.24675,1.16486,
1.38247,2.24751,1.16502,
1.38334,2.24826,1.16519,
1.38422,2.24902,1.16535,
1.38509,2.24977,1.16551,
1.38596,2.25053,1.16568,
1.38684,2.25128,1.16584,
1.38771,2.25203,1.16601,
1.38858,2.25279,1.16617,
1.38946,2.25354,1.16633,
1.39033,2.2543,1.1665,
1.3912,2.25505,1.16666,
1.39208,2.25581,1.16683,
1.39295,2.25656,1.16699,
1.39382,2.25732,1.16715,
1.3947,2.25807,1.16732,
1.39557,2.25883,1.16748,
1.39644,2.25958,1.16765,
1.39732,2.26033,1.16781,
1.39819,2.26109,1.16797,
1.39906,2.26184,1.16814,
1.39994,2.2626,1.1683,
1.40081,2.26335,1.16847,
1.40168,2.26411,1.16863,
1.40256,2.26486,1.16879,
1.40343,2.26562,1.16896,
1.4043,2.26637,1.16912,
1.40518,2.26712,1.16929,
1.40605,2.26788,1.16945,
1.40692,2.26863,1.16961,
1.4078,2.26939,1.16978,
1.40867,2.27014,1.16994,
1.40954,2.2709,1.17011,
1.41042,2.27165,1.17027,
1.41129,2.27241,1.17043,
1.41216,2.27316,1.1706,
1.41304,2.27392,1.17076,
1.41391,2.27467,1.17093,
1.41478,2.27542,1.17109,
1.41566,2.27618,1.17125,
1.41653,2.27693,1.17142,
1.4174,2.27769,1.17158,
1.41828,2.27844,1.17175,
1.41915,2.2792,1.17191,
1.42002,2.27995,1.17207,
1.4209,2.28071,1.17224,
1.42177,2.28146,1.1724,
1.42264,2.28222,1.17257,
1.42352,2.28297,1.17273,
1.42439,2.28372,1.17289,
1.42526,2.28448,1.17306,
1.42614,2.28523,1.17322,
1.42701,2.28599,1.17339,
1.42788,2.28674,1.17355,
1.42876,2.2875,1.17371,
1.42963,2.28825,1.17388,
1.4305,2.28901,1.17404,
1.43138,2.28976,1.17421,
1.43225,2.29051,1.17437,
1.43312,2.29127,1.17453,
1.434,2.29202,1.1747,
1.43487,2.29278,1.17486,
1.43574,2.29353,1.17503,
1.43662,2.29429,1.17519,
1.43749,2.29504,1.17535,
1.43836,2.2958,1.17552,
1.43924,2.29655,1.17568,
1.44011,2.29731,1.17585,
1.44098,2.29806,1.17601,
1.44186,2.29881,1.17617,
1.44273,2.29957,1.17634,
1.4436,2.30032,1.1765,
1.44448,2.30108,1.17667,
1.44535,2.30183,1.17683,
1.44622,2.30259,1.17699,
1.4471,2.30334,1.17716,
1.44797,2.3041,1.17732,
1.44884,2.30485,1.17749,
1.44972,2.30561,1.17765,
1.45059,2.30636,1.17781,
1.45146,2.30711,1.17798,
1.45234,2.30787,1.17814,
1.45321,2.30862,1.17831,
1.45408,2.30938,1.17847,
1.45496,2.31013,1.17863,
1.45583,2.31089,1.1788,
1.4567,2.31164,1.17896,
1.45758,2.3124,1.17913,
1.45845,2.31315,1.17929,
1.45932,2.3139,1.17945,
1.4602,2.31466,1.17962,
1.46107,2.31541,1.17978,
1.46194,2.31617,1.17995,
1.46282,2.31692,1.18011,
1.46369,2.31768,1.18027,
1.46456,2.31843,1.18044,
1.46544,2.31919,1.1806,
1.46631,2.31994,1.18077,
1.46718,2.3207,1.18093,
1.46806,2.32145,1.18109,
1.46893,2.3222,1.18126,
1.4698,2.32296,1.18142,
1.47068,2.32371,1.18159,
1.47155,2.32447,1.18175,
1.47242,2.32522,1.18191,
1.4733,2.32598,1.18208,
1.47417,2.32673,1.18224,
1.47504,2.32749,1.18241,
1.47592,2.32824,1.18257,
1.47679,2.329,1.18273,
1.47766,2.32975,1.1829,
1.47854,2.3305,1.18306,
1.47941,2.33126,1.18323,
1.48028,2.33201,1.18339,
1.48116,2.33277,1.18355,
1.48203,2.33352,1.18372,
1.4829,2.33428,1.18388,
1.48378,2.33503,1.18405,
1.48465,2.33579,1.18421,
1.48552,2.33654,1.18437,
1.4864,2.33729,1.18454,
1.48727,2.33805,1.1847,
1.48814,2.3388,1.18487,
1.48902,2.33956,1.18503,
1.48989,2.34031,1.18519,
1.49076,2.34107,1.18536,
1.49164,2.34182,1.18552,
1.49251,2.34258,1.18569,
1.49338,2.34333,1.18585,
1.49426,2.34409,1.18601,
1.49513,2.34484,1.18618,
1.496,2.34559,1.18634,
1.49688,2.34635,1.18651,
1.49775,2.3471,1.18667,
1.49862,2.34786,1.18683,
1.4995,2.34861,1.187,
1.50037,2.34937,1.18716,
1.50124,2.35012,1.18733,
1.50212,2.35088,1.18749,
1.50299,2.35163,1.18765,
1.50386,2.35239,1.18782,
1.50474,2.35314,1.18798,
1.50561,2.35389,1.18815,
1.50648,2.35465,1.18831,
1.50736,2.3554,1.18847,
1.50823,2.35616,1.18864,
1.5091,2.35691,1.1888,
1.50998,2.35767,1.18897,
1.51085,2.35842,1.18913,
1.51172,2.35918,1.18929,
1.5126,2.35993,1.18946,
1.51347,2.36068,1.18962,
1.51434,2.36144,1.18979,
1.51522,2.36219,1.18995,
1.51609,2.36295,1.19011,
1.51696,2.3637,1.19028,
1.51784,2.36446,1.19044,
1.51871,2.36521,1.19061,
1.51958,2.36597,1.19077,
1.52046,2.36672,1.19093,
1.52133,2.36748,1.1911,
1.5222,2.36823,1.19126,
1.52308,2.36898,1.19143,
1.52395,2.36974,1.19159,
1.52482,2.37049,1.19175,
1.5257,2.37125,1.19192,
1.52657,2.372,1.19208,
1.52744,2.37276,1.19225,
1.52832,2.37351,1.19241,
1.52919,2.37427,1.19257,
1.53006,2.37502,1.19274,
1.53094,2.37578,1.1929,
1.53181,2.37653,1.19307,
1.53268,2.37728,1.19323,
1.53356,2.37804,1.19339,
1.53443,2.37879,1.19356,
1.5353,2.37955,1.19372,
1.53618,2.3803,1.19389,
1.53705,2.38106,1.19405,
1.53792,2.38181,1.19421,
1.5388,2.38257,1.19438,
1.53967,2.38332,1.19454,
1.54054,2.38407,1.19471,
1.54142,2.38483,1.19487,
1.54229,2.38558,1.19503,
1.54316,2.38634,1.1952,
1.54404,2.38709,1.19536,
1.54491,2.38785,1.19553,
1.54578,2.3886,1.19569,
1.54666,2.38936,1.19585,
1.54753,2.39011,1.19602,
1.5484,2.39087,1.19618,
1.54928,2.39162,1.19635,
1.55015,2.39237,1.19651,
1.55102,2.39313,1.19667,
1.5519,2.39388,1.19684,
1.55277,2.39464,1.197,
1.55364,2.39539,1.19717,
1.55452,2.39615,1.19733,
1.55539,2.3969,1.19749,
1.55626,2.39766,1.19766,
1.55714,2.39841,1.19782,
1.55801,2.39917,1.19799,
1.55888,2.39992,1.19815,
1.55976,2.40067,1.19831,
1.56063,2.40143,1.19848,
1.5615,2.40218,1.19864,
1.56238,2.40294,1.19881,
1.56325,2.40369,1.19897,
1.56412,2.40445,1.19913,
1.565,2.4052,1.1993,
1.56587,2.40596,1.19946,
1.56674,2.40671,1.19963,
1.56762,2.40746,1.19979,
1.56849,2.40822,1.19995,
1.56936,2.40897,1.20012,
1.57024,2.40973,1.20028,
1.57111,2.41048,1.20045,
1.57198,2.41124,1.20061,
1.57286,2.41199,1.20077,
1.57373,2.41275,1.20094,
1.5746,2.4135,1.2011,
1.57548,2.41426,1.20127,
1.57635,2.41501,1.20143,
1.57722,2.41576,1.20159,
1.5781,2.41652,1.20176,
1.57897,2.41727,1.20192,
1.57984,2.41803,1.20209,
1.58072,2.41878,1.20225,
1.58159,2.41954,1.20241,
1.58246,2.42029,1.20258,
1.58334,2.42105,1.20274,
1.58421,2.4218,1.20291,
1.58508,2.42256,1.20307,
1.58596,2.42331,1.20323,
1.58683,2.42406,1.2034,
1.5877,2.42482,1.20356,
1.58858,2.42557,1.20373,
1.58945,2.42633,1.20389,
1.59032,2.42708,1.20405,
1.5912,2.42784,1.20422,
1.59207,2.42859,1.20438,
1.59294,2.42935,1.20455,
1.59382,2.4301,1.20471,
1.59469,2.43085,1.20487,
1.59556,2.43161,1.20504,
1.59644,2.43236,1.2052,
1.59731,2.43312,1.20537,
1.59818,2.43387,1.20553,
1.59906,2.43463,1.20569,
1.59993,2.43538,1.20586,
1.6008,2.43614,1.20602,
1.60168,2.43689,1.20619,
1.60255,2.43765,1.20635,
1.60342,2.4384,1.20651,
1.6043,2.43915,1.20668,
1.60517,2.43991,1.20684,
1.60604,2.44066,1.20701,
1.60692,2.44142,1.20717,
1.60779,2.44217,1.20733,
1.60866,2.44293,1.2075,
1.60954,2.44368,1.20766,
1.61041,2.44444,1.20783,
1.61128,2.44519,1.20799,
1.61216,2.44595,1.20815,
1.61303,2.4467,1.20832,
1.6139,2.44745,1.20848,
1.61478,2.44821,1.20865,
1.61565,2.44896,1.20881,
1.61652,2.44972,1.20897,
1.6174,2.45047,1.20914,
1.65523,2.48318,1.21607,
1.65627,2.4841,1.21609,
1.65731,2.48502,1.21611,
1.65835,2.48594,1.21613,
1.6594,2.48686,1.21615,
1.66044,2.48778,1.21617,
1.66148,2.4887,1.21619,
1.66252,2.48962,1.21621,
1.66356,2.49054,1.21623,
1.6646,2.49146,1.21625,
1.66564,2.49238,1.21627,
1.66668,2.4933,1.2163,
1.66772,2.49422,1.21632,
1.66876,2.49514,1.21634,
1.66981,2.49606,1.21636,
1.67085,2.49698,1.21638,
1.67189,2.4979,1.2164,
1.67293,2.49882,1.21642,
1.67397,2.49974,1.21644,
1.67501,2.50066,1.21646,
1.67605,2.50158,1.21648,
1.67709,2.5025,1.2165,
1.67813,2.50342,1.21652,
1.67917,2.50434,1.21654,
1.68021,2.50526,1.21656,
1.68126,2.50618,1.21658,
1.6823,2.5071,1.21661,
1.68334,2.50802,1.21663,
1.68438,2.50894,1.21665,
1.68542,2.50986,1.21667,
1.68646,2.51078,1.21669,
1.6875,2.5117,1.21671,
1.68854,2.51262,1.21673,
1.68958,2.51354,1.21675,
1.69062,2.51446,1.21677,
1.69167,2.51538,1.21679,
1.69271,2.5163,1.21681,
1.69375,2.51722,1.21683,
1.69479,2.51814,1.21685,
1.69583,2.51906,1.21687,
1.69687,2.51998,1.21689,
1.69791,2.5209,1.21692,
1.69895,2.52182,1.21694,
1.69999,2.52274,1.21696,
1.70103,2.52366,1.21698,
1.70208,2.52458,1.217,
1.70312,2.5255,1.21702,
1.70416,2.52642,1.21704,
1.7052,2.52734,1.21706,
1.70624,2.52825,1.21708,
1.70728,2.52917,1.2171,
